id,followers_count,following_count,tweet_count,listed_count,name_length,username_length,description_length,verified,protected,ff_ratio,label
u249688326,196,686,493,10,15,15,80,0,0,0.2857142857142857,0
u785314282338746368,42,57,180,0,5,8,0,0,0,0.7368421052631579,0
u5378752,531,350,730,46,11,5,153,0,0,1.5171428571428571,0
u44643893,189,658,13186,23,3,6,139,0,0,0.2872340425531915,0
u1044284047030128640,3,19,36,0,24,14,112,0,0,0.15789473684210525,0
u262970224,520,857,17651,13,17,14,125,0,0,0.6067677946324388,0
u252965726,3038,1407,34335,194,50,7,160,0,0,2.1592039800995027,0
u809878175530549248,284,221,457,1,35,14,146,0,0,1.2850678733031675,0
u817053673419341824,155,641,1456,1,11,12,160,0,0,0.24180967238689546,0
u21091805,8982,2479,11397,177,13,12,151,1,0,3.6232351754739813,0
u2618637975,87,222,23029,0,13,11,0,0,0,0.3918918918918919,0
u1692301308,287,335,5308,12,13,12,160,0,0,0.8567164179104477,0
u155918979,242,430,1150,15,10,6,0,0,0,0.5627906976744186,0
u360858233,81,254,490,0,15,9,61,0,0,0.3188976377952756,0
u724979515403964416,232,301,5599,3,13,13,89,0,0,0.770764119601329,0
u258568901,1842,689,6434,109,14,14,159,0,0,2.6734397677793904,0
u348654395,234,109,6581,15,16,11,152,0,0,2.146788990825688,0
u2717390700,312,693,2747,1,14,13,149,0,0,0.45021645021645024,0
u378189745,5563,3560,5001,200,13,13,151,1,0,1.5626404494382022,0
u92183790,164,396,915,3,14,10,88,0,0,0.41414141414141414,0
u3049663128,186,84,6685,5,16,14,126,0,0,2.2142857142857144,0
u842223668600098816,18,48,579,0,12,12,42,0,0,0.375,0
u29112252,501,1408,8697,11,13,15,152,0,0,0.35582386363636365,0
u23112757,4871,926,21962,178,11,10,156,0,0,5.260259179265659,0
u88374158,232,343,47627,26,8,5,55,0,0,0.6763848396501457,0
u2312643763,909,408,3097,15,3,8,0,0,0,2.2279411764705883,0
u4702940485,75,151,1829,8,3,15,54,0,0,0.4966887417218543,0
u2412676104,308,559,1384,9,13,8,142,0,0,0.5509838998211091,0
u17903693,1868,1140,3896,61,8,11,158,0,0,1.6385964912280702,0
u33396721,2240,2282,25340,17,9,11,33,0,0,0.9815950920245399,0
u154229409,3644,3271,39236,41,12,12,157,0,0,1.1140324059920514,0
u891834662372462593,93,469,2316,0,9,11,38,0,0,0.19829424307036247,0
u486641065,178,668,5632,7,14,15,148,0,0,0.26646706586826346,0
u194660665,108,9,83,1,20,13,13,0,0,12.0,0
u3895389554,81,97,127,0,5,8,19,0,0,0.8350515463917526,0
u97703583,753,252,16968,11,4,11,64,0,0,2.988095238095238,0
u116447254,1586,2032,5324,57,20,15,143,0,0,0.780511811023622,0
u313022277,378,1000,2110,3,12,11,26,0,0,0.378,0
u1038899902988861441,52,185,573,1,10,10,160,0,0,0.2810810810810811,0
u773173539738226688,352,269,22758,6,22,12,155,0,0,1.308550185873606,0
u844693687607091200,157,519,1148,3,15,15,104,0,0,0.302504816955684,0
u1720306344,907,1153,6679,22,17,8,123,0,0,0.7866435385949696,0
u910556360626130944,32,66,608,0,15,14,107,0,0,0.48484848484848486,0
u60031646,316,428,21347,8,11,9,50,0,0,0.7383177570093458,0
u70879462,29720,1990,72877,179,10,14,136,0,0,14.93467336683417,0
u85886305,832,2922,10471,6,16,13,81,0,0,0.28473648186173856,0
u900926525402472448,101,326,2392,0,8,10,43,0,0,0.3098159509202454,0
u19035191,3320,1270,3649,86,16,6,145,0,0,2.6141732283464565,0
u19202145,1689,2779,123384,77,14,12,118,0,0,0.6077725800647715,0
u46970319,112,170,5162,5,5,10,21,0,0,0.6588235294117647,0
u400909743,150,833,1550,5,11,9,131,0,0,0.18007202881152462,0
u724648843288162304,361,740,2490,4,10,9,94,0,0,0.48783783783783785,0
u267259647,300,195,2416,3,14,14,112,0,0,1.5384615384615385,0
u338703740,172,1435,2292,5,13,11,121,0,0,0.11986062717770035,0
u467652283,353,996,7091,9,17,13,116,0,0,0.35441767068273095,0
u75425872,1321,2394,56557,45,13,12,149,0,0,0.551796157059315,0
u300488931,617,1637,3647,8,13,14,10,0,0,0.3769089798411729,0
u27094341,2225,970,40841,45,13,15,130,0,0,2.2938144329896906,0
u1055887833565663232,1,8,4,0,6,7,21,0,0,0.125,0
u24336401,206,546,7091,6,4,15,48,0,0,0.3772893772893773,0
u34032271,288,650,8825,15,10,6,157,0,0,0.4430769230769231,0
u457814215,226,436,1953,4,9,8,36,0,0,0.518348623853211,0
u354441723,685,2772,4228,35,20,15,152,0,0,0.24711399711399712,0
u352010575,2345,79,3181,73,9,10,57,0,0,29.68354430379747,0
u176229855,268,619,567,6,16,10,159,0,0,0.43295638126009695,0
u449290152,2387,920,100133,31,12,9,159,0,0,2.5945652173913043,0
u880797595,642,796,2761,17,17,12,152,0,0,0.8065326633165829,0
u314041054,101,238,1282,3,7,8,65,0,0,0.42436974789915966,0
u788817550331314176,7,22,25,0,8,6,105,0,0,0.3181818181818182,0
u787726526888480769,101,167,1181,1,19,14,119,0,0,0.6047904191616766,0
u1046060738496757762,87,266,1002,0,14,13,158,0,0,0.32706766917293234,0
u505384035,0,10,8,0,13,12,0,0,0,0.0,0
u31223321,672,1164,12269,39,10,10,96,0,0,0.5773195876288659,0
u51346066,21664,2058,87957,189,6,7,153,1,0,10.526724975704568,0
u356291785,1204,3492,6574,70,19,12,27,0,0,0.3447880870561283,0
u191943570,346,360,8986,1,14,7,32,0,0,0.9611111111111111,0
u888504722306600960,53,141,112,0,17,8,143,0,0,0.375886524822695,0
u328283670,233,41,3137,1,11,13,132,0,0,5.682926829268292,0
u34040611,209,706,2457,12,14,11,95,0,0,0.29603399433427763,0
u811293391728189440,72,104,7319,3,17,15,157,0,0,0.6923076923076923,0
u633265463,85,411,928,0,12,12,17,0,0,0.20681265206812652,0
u289127830,1857,2367,13807,23,18,7,159,0,0,0.7845373891001267,0
u631684500,476,643,13607,31,5,13,63,0,0,0.7402799377916018,0
u3751558698,21,111,608,1,11,8,57,0,0,0.1891891891891892,0
u391712102,169,311,1703,0,6,11,39,0,0,0.5434083601286174,0
u974646464377950208,65,55,270,0,3,10,118,0,0,1.1818181818181819,0
u838864205583421441,33,134,283,1,13,9,136,0,0,0.2462686567164179,0
u825507559591264256,1344,872,3668,14,2,13,159,0,0,1.5412844036697249,0
u2886600792,40,100,3173,9,11,12,89,0,0,0.4,0
u105227702,17956,1971,29097,367,18,13,58,1,0,9.11009639776763,0
u14126785,240648,658,22743,349,9,9,84,1,0,365.72644376899694,0
u929066461456318464,239,219,572,1,14,14,92,0,0,1.091324200913242,0
u920156108,66,488,884,0,23,10,136,0,0,0.13524590163934427,0
u109976739,1240,800,12361,108,15,14,126,0,0,1.55,0
u1030509601576366080,56,150,203,0,12,13,67,0,0,0.37333333333333335,0
u888617524497190912,4,32,17,0,3,10,13,0,0,0.125,0
u353439433,4298,4036,22840,606,21,10,142,0,0,1.0649157581764124,0
u236215810,4697,5169,41414,26,11,12,44,0,0,0.9086863996904624,0
u2894611095,77,89,585,0,13,12,93,0,0,0.8651685393258427,0
u24603775,4677,3177,14494,93,15,12,150,0,0,1.4721435316336167,0
u2336801824,673,1167,1752,19,19,14,110,0,0,0.5766923736075407,0
u39682322,93,138,523,2,18,9,82,0,0,0.6739130434782609,0
u222221874,106,287,2478,5,11,12,91,0,0,0.3693379790940767,0
u14278582,888,1383,9605,24,9,8,87,0,0,0.6420824295010846,0
u2352548334,1423,1199,24689,0,14,12,121,0,0,1.1868223519599665,0
u1058733560998359040,3,96,3,0,21,13,0,0,0,0.03125,0
u3259327356,136,457,306,1,11,10,146,0,0,0.2975929978118162,0
u411270795,367,379,5495,54,14,14,38,0,0,0.9683377308707124,0
u464771557,148,576,6446,3,8,9,160,0,0,0.2569444444444444,0
u61780000,741,298,34664,4,18,8,24,0,0,2.4865771812080535,0
u4407557715,1937,849,1609,47,13,12,86,0,0,2.2815076560659597,0
u966071649807273984,2300,3111,1501,18,27,13,135,0,0,0.7393121182899389,0
u66480687,836,2551,24767,23,12,11,145,0,0,0.32771462171697374,0
u1137434569,66,195,159,0,6,15,159,0,0,0.3384615384615385,0
u937073265830432769,10,108,84,0,5,10,60,0,0,0.09259259259259259,0
u1454324071,178,350,2102,16,12,9,78,0,0,0.5085714285714286,0
u440497941,214,409,3184,2,29,11,90,0,0,0.5232273838630807,0
u902641396624084993,3079,2980,57739,17,18,13,112,0,0,1.0332214765100671,0
u1143349417,1401,869,3254,53,11,11,158,1,0,1.6121979286536248,0
u2765170571,1380,2002,65656,36,17,12,150,0,0,0.6893106893106893,0
u48236235,162,260,3307,7,11,5,22,0,0,0.6230769230769231,0
u15750600,1727,1518,6676,81,9,10,149,0,0,1.1376811594202898,0
u32292202,100,302,3442,7,5,5,45,0,0,0.33112582781456956,0
u186691165,1715,1143,4719,102,16,15,130,0,0,1.500437445319335,0
u285770112,243,470,6717,7,13,12,44,0,0,0.5170212765957447,0
u779169858,1069,2118,2087,10,12,10,106,0,0,0.5047214353163362,0
u611350965,50814,17687,154638,269,18,13,153,0,0,2.8729575394357436,0
u53613667,303,3142,1349,8,4,7,98,0,0,0.09643539147040102,0
u52609588,550,600,3394,17,10,10,109,0,0,0.9166666666666666,0
u255090529,1065,1332,10488,8,12,11,122,0,0,0.7995495495495496,0
u41380528,738,441,20096,14,12,12,82,0,0,1.6734693877551021,0
u21117160,672,749,14520,64,5,5,156,0,0,0.897196261682243,0
u824259310742081538,30,147,186,2,9,9,87,0,0,0.20408163265306123,0
u1653009980,37,220,358,0,12,9,39,0,0,0.16818181818181818,0
u2285333724,207,855,5313,6,6,13,139,0,0,0.24210526315789474,0
u2746711116,477,1372,7365,4,13,15,158,0,0,0.34766763848396504,0
u15943938,4455,2817,7826,152,14,13,157,1,0,1.5814696485623003,0
u2543603373,407,426,3548,11,34,7,119,0,0,0.9553990610328639,0
u590319502,121,220,4735,0,8,12,79,0,0,0.55,0
u725368661465288704,41,262,173,0,13,10,63,0,0,0.15648854961832062,0
u509526937,356,830,5966,3,13,9,153,0,0,0.42891566265060244,0
u602939177,7474,7417,14311,39,10,12,93,0,0,1.0076850478630175,0
u69642979,487,1220,62896,29,20,13,52,0,0,0.39918032786885244,0
u24380395,245,396,1099,7,8,6,119,0,0,0.6186868686868687,0
u1016089220417511424,82,192,1478,0,7,15,54,0,0,0.4270833333333333,0
u99211780,99,131,1118,4,13,13,124,0,0,0.7557251908396947,0
u945353625211109376,720,312,7182,7,22,15,66,0,0,2.3076923076923075,0
u1173869239,245,641,1240,3,14,13,113,0,0,0.38221528861154447,0
u50439300,2024,1641,96640,49,8,12,156,0,0,1.2333942717854967,0
u17091641,847,2631,24994,67,6,6,90,0,0,0.3219308247814519,0
u1040059738241855490,38,252,294,0,13,13,67,0,0,0.15079365079365079,0
u17314576,2,40,20,0,10,10,0,0,0,0.05,0
u121453578,987,383,250898,51,13,12,132,0,0,2.577023498694517,0
u1310581591,247,407,1139,8,9,10,94,0,0,0.6068796068796068,0
u2515329230,3145,2179,5338,58,14,13,115,0,0,1.4433226250573659,0
u15690888,1301,554,6436,37,20,7,147,0,0,2.348375451263538,0
u982628478284595200,231,101,351,1,5,10,124,0,0,2.287128712871287,0
u1048215641734500352,9,28,8,0,18,8,104,0,0,0.32142857142857145,0
u32494510,3018,2321,9144,45,18,10,151,1,0,1.3003015941404568,0
u339790232,30,334,341,0,13,12,86,0,0,0.08982035928143713,0
u16440529,236,261,24700,9,8,9,34,0,0,0.9042145593869731,0
u2327214539,70,236,2888,1,3,6,24,0,0,0.2966101694915254,0
u909093002735505408,51,94,168,0,13,15,118,0,0,0.5425531914893617,0
u350487871,37,221,1683,1,5,9,83,0,0,0.167420814479638,0
u533593625,1062,177,36632,0,23,9,156,0,0,6.0,0
u968920592098451458,558,1174,956,2,16,12,132,0,0,0.4752981260647359,0
u314974764,157,336,178,4,6,13,75,0,0,0.46726190476190477,0
u485758924,484,2189,2329,18,15,12,151,0,0,0.22110552763819097,0
u30743958,217,258,10149,14,15,11,124,0,0,0.8410852713178295,0
u962841941242150912,16,146,551,1,5,11,142,0,0,0.1095890410958904,0
u1071129408,61,278,492,0,4,10,28,0,0,0.21942446043165467,0
u2648621975,62,257,477,0,10,13,22,0,0,0.24124513618677043,0
u27519274,736,1414,2500,39,17,10,150,0,0,0.5205091937765205,0
u2516833177,859,623,1557,45,12,7,81,0,0,1.3788121990369182,0
u4231311,2424,9,23,401,9,8,0,0,0,269.3333333333333,0
u715543646339260416,443,199,890,12,12,14,156,0,0,2.2261306532663316,0
u174775680,255,951,698,7,15,13,63,0,0,0.26813880126182965,0
u70580779,179,297,3105,13,11,10,98,0,0,0.6026936026936027,0
u747039663458783232,1888,1862,1465,7,18,12,151,0,0,1.0139634801288937,0
u2419385785,81,196,4129,0,5,9,49,0,0,0.413265306122449,0
u31292159,119,169,13809,3,12,12,45,0,0,0.7041420118343196,0
u1170070104,287,912,711,6,14,15,144,0,0,0.31469298245614036,0
u368899438,290,182,9670,7,38,15,160,0,0,1.5934065934065933,0
u369786165,53,54,3915,0,13,15,84,0,0,0.9814814814814815,0
u17126519,1649,466,13503,42,16,6,147,0,0,3.53862660944206,0
u28727287,204,492,1313,11,14,7,118,0,0,0.4146341463414634,0
u35961164,516,396,40633,9,8,12,71,0,0,1.303030303030303,0
u3004215430,77,177,5770,8,5,14,0,0,0,0.4350282485875706,0
u448455890,72,720,110,0,18,11,0,0,0,0.1,0
u4173094599,3,19,6,0,9,13,0,0,0,0.15789473684210525,0
u714302690,71,358,199,0,9,9,155,0,0,0.19832402234636873,0
u141664333,552,579,14650,4,11,13,21,0,0,0.9533678756476683,0
u41251836,211,565,6933,7,11,8,76,0,0,0.3734513274336283,0
u88805528,323,623,18139,6,5,14,36,0,0,0.5184590690208668,0
u97372817,1661,2361,8462,60,8,6,140,0,0,0.7035154595510377,0
u1047739156263329795,79,102,30,0,4,9,60,0,0,0.7745098039215687,0
u1708438789,319,441,4586,0,15,10,61,0,0,0.7233560090702947,0
u961501496,269,942,16148,17,12,10,36,0,0,0.28556263269639065,0
u834245309962272768,190,424,549,6,14,12,90,0,0,0.4481132075471698,0
u120600609,3990,4387,41268,49,19,12,142,0,0,0.9095053567358103,0
u887323107475718144,356,420,1141,1,14,13,118,0,0,0.8476190476190476,0
u1052056500800299008,66,462,41,0,11,12,160,0,0,0.14285714285714285,0
u17439717,748,1037,5714,25,10,10,160,0,0,0.7213114754098361,0
u826157472494780422,37,156,9808,0,16,12,78,0,0,0.23717948717948717,0
u188945580,69,182,321,2,6,11,91,0,0,0.3791208791208791,0
u26048931,481,940,4256,32,5,5,91,0,0,0.5117021276595745,0
u710865362208878592,17,206,113,0,18,15,160,0,0,0.0825242718446602,0
u14787019,4232,1515,11566,129,14,8,162,0,0,2.7933993399339934,0
u22879916,1792,1051,11710,340,16,10,138,0,0,1.7050428163653664,0
u839975037851619329,42,51,1775,0,10,11,0,0,0,0.8235294117647058,0
u291080116,1962,811,3493,29,17,10,139,0,0,2.4192355117139335,0
u488574513,191,160,848,4,12,12,70,0,0,1.19375,0
u2733311582,83,74,665,0,12,14,137,0,0,1.1216216216216217,0
u838492519,30,150,244,0,4,12,0,0,0,0.2,0
u1030855655169687552,115,395,925,0,15,12,21,0,0,0.2911392405063291,0
u1034115201979826178,23,16,35,0,10,10,0,0,0,1.4375,0
u17205608,348,674,19757,14,11,11,158,0,0,0.516320474777448,0
u21763420,1522,1211,12711,47,11,10,113,0,0,1.2568125516102395,0
u161297276,388,1070,1564,14,7,13,154,0,0,0.36261682242990656,0
u290099329,581,1673,22245,19,9,13,156,0,0,0.3472803347280335,0
u795628507384659968,315,348,576,10,14,15,74,0,0,0.9051724137931034,0
u870084709690335233,81,411,3707,0,5,11,27,0,0,0.19708029197080293,0
u4818884296,356,924,1323,1,15,11,103,0,0,0.3852813852813853,0
u137816095,1033,2141,30997,1,8,13,128,0,0,0.4824848201774872,0
u1909763288,113,118,1629,4,13,12,37,0,0,0.9576271186440678,0
u3072732406,4187,4191,7401,1,6,8,123,0,0,0.9990455738487235,0
u73521506,651,2132,22684,14,21,15,95,0,0,0.3053470919324578,0
u1040626244990246913,46,234,59,0,16,9,146,0,0,0.19658119658119658,0
u2786079517,503,294,359,13,20,10,0,0,0,1.7108843537414966,0
u921253231,15829,1163,9146,355,17,13,76,1,0,13.61049011177988,0
u18312797,208,419,3806,65,5,13,160,0,0,0.4964200477326969,0
u31405449,64,164,1574,16,13,15,113,0,0,0.3902439024390244,0
u23226211,1196,970,32684,47,24,7,72,0,0,1.2329896907216495,0
u347654464,1197,918,38817,13,14,12,107,0,0,1.303921568627451,0
u29081711,1620,1604,10386,40,21,11,109,0,0,1.0099750623441397,0
u1528958467,100,523,8221,10,10,10,45,0,0,0.19120458891013384,0
u1365062706,465,1295,227,0,10,10,160,0,0,0.3590733590733591,0
u787483152,1568,959,21802,243,14,15,159,0,0,1.635036496350365,0
u456785957,502,638,2714,14,17,9,159,0,0,0.786833855799373,0
u34689353,37,281,399,1,10,9,0,0,0,0.13167259786476868,0
u23705159,200,588,2018,7,15,8,139,0,0,0.3401360544217687,0
u4298272839,96,98,5406,0,22,14,0,0,0,0.9795918367346939,0
u256342095,735,1110,8517,20,10,10,60,0,0,0.6621621621621622,0
u86132581,465,654,4086,1,15,14,115,0,0,0.7110091743119266,0
u17224797,6568,934,6466,91,9,9,158,0,0,7.032119914346895,0
u256782192,24,114,39,0,11,13,44,0,0,0.21052631578947367,0
u16158639,31117,3820,28727,1129,12,11,131,1,0,8.145811518324606,0
u113982260,127,249,4309,0,18,11,140,0,0,0.5100401606425703,0
u873848935,112,1338,2145,0,7,11,78,0,0,0.08370702541106129,0
u4252456823,3180,2650,18165,26,19,14,131,0,0,1.2,0
u969025285176922112,33,96,251,0,15,12,38,0,0,0.34375,0
u16513752,13350,4537,38765,241,9,9,68,1,0,2.94247299977959,0
u1057384113500553216,11,69,22,0,19,12,97,0,0,0.15942028985507245,0
u24921993,61,79,710,1,13,8,32,0,0,0.7721518987341772,0
u261583916,287,681,7471,2,3,7,137,0,0,0.42143906020558003,0
u3193066541,178,231,3463,0,12,12,90,0,0,0.7705627705627706,0
u258378920,142,673,2689,2,6,8,18,0,0,0.21099554234769688,0
u1059488153512370181,0,5,1,0,13,10,78,0,0,0.0,0
u1382798306,223,288,1442,3,6,15,86,0,0,0.7743055555555556,0
u2768241314,56,162,1529,0,13,10,25,0,0,0.345679012345679,0
u854973757,21,24,2511,0,13,12,73,0,0,0.875,0
u1056395332811014144,622,1026,96,0,11,10,61,0,0,0.6062378167641326,0
u24638139,363,279,7994,6,7,10,86,0,0,1.3010752688172043,0
u114093380,202,198,1520,26,10,9,114,0,0,1.02020202020202,0
u1146727686,142,416,4536,1,13,13,84,0,0,0.34134615384615385,0
u1496053998,556,1344,9212,17,15,14,127,0,0,0.41369047619047616,0
u1387675794,646,378,14302,7,6,6,49,0,0,1.708994708994709,0
u32882131,487,469,2291,39,20,15,160,0,0,1.0383795309168444,0
u22109193,90,603,1003,3,14,12,24,0,0,0.14925373134328357,0
u1418845436,203,381,430,1,19,15,34,0,0,0.5328083989501312,0
u269558578,132,231,4441,9,11,12,88,0,0,0.5714285714285714,0
u223026527,441,193,1390,11,8,9,102,0,0,2.284974093264249,0
u824949760117325830,11,222,12,0,14,15,103,0,0,0.04954954954954955,0
u476317382,137,177,1471,8,10,9,0,0,0,0.7740112994350282,0
u20688698,6149,1291,48115,96,12,14,148,0,0,4.762974438419829,0
u65142440,390,289,3601,26,11,9,111,0,0,1.3494809688581315,0
u770092328,52,231,1415,0,11,9,146,0,0,0.22510822510822512,0
u174430150,125,196,6690,6,14,14,99,0,0,0.6377551020408163,0
u249171933,5010,971,8019,171,28,11,92,0,0,5.159629248197734,0
u2193257703,2682,678,62305,25,13,13,26,0,0,3.9557522123893807,0
u2726320525,79,235,256,2,14,9,0,0,0,0.33617021276595743,0
u40575745,338,522,11257,19,9,12,138,0,0,0.6475095785440613,0
u188068980,189,381,2294,1,16,11,116,0,0,0.49606299212598426,0
u31337959,227,625,1826,16,15,10,142,0,0,0.3632,0
u1717335199,11481,9288,42340,370,20,9,141,0,0,1.2361111111111112,0
u1580512104,1544,1777,6953,53,3,11,155,0,0,0.8688801350590883,0
u920743563826143232,92,263,265,1,27,9,149,0,0,0.34980988593155893,0
u158445476,3186,851,34067,184,13,15,153,0,0,3.743830787309048,0
u547176682,450,568,14358,24,11,11,138,0,0,0.7922535211267606,0
u739628371177541638,3205,4942,25938,6,5,15,120,0,0,0.6485228652367463,0
u8780622,1919,248,10312,71,12,15,107,0,0,7.737903225806452,0
u47193892,3685,283,30039,6,7,13,41,0,0,13.021201413427562,0
u28465291,113,126,723,16,7,8,104,0,0,0.8968253968253969,0
u919236405259325440,295,126,13984,22,6,15,40,0,0,2.3412698412698414,0
u20847653,253,217,1825,3,13,11,53,0,0,1.1658986175115207,0
u245568342,191,318,6583,4,4,8,25,0,0,0.60062893081761,0
u2880324550,181,169,5091,1,6,14,22,0,0,1.0710059171597632,0
u43526348,327,269,654,5,17,11,92,0,0,1.2156133828996283,0
u270959335,587,992,3221,36,15,14,158,0,0,0.5917338709677419,0
u361654733,211,246,2639,4,5,9,74,0,0,0.8577235772357723,0
u449859083,304,543,20805,3,8,10,58,0,0,0.5598526703499079,0
u480909416,614,1285,3748,44,19,13,30,0,0,0.4778210116731518,0
u296901726,19,6,252,0,13,12,0,0,0,3.1666666666666665,0
u2843249441,1906,4918,9861,4,48,10,50,0,0,0.3875559170394469,0
u14651686,1091,281,23736,23,10,7,19,0,0,3.882562277580071,0
u1513380194,721,304,12729,31,13,13,143,0,0,2.3717105263157894,0
u1054525611778211840,6,155,249,0,13,13,157,0,0,0.03870967741935484,0
u159693720,2167,2786,10047,41,16,8,79,0,0,0.7778176597272075,0
u105549927,403,403,6633,1,15,11,133,0,0,1.0,0
u1005576161303416833,95,143,880,0,19,11,124,0,0,0.6643356643356644,0
u818851053965869060,9248,3988,17732,10,21,14,106,0,0,2.3189568706118355,0
u39561608,117,361,2033,7,16,7,101,0,0,0.32409972299168976,0
u850399697692962817,199,247,697,5,14,14,149,0,0,0.805668016194332,0
u136637409,381,701,1440,10,12,8,133,0,0,0.543509272467903,0
u2757389280,10444,345,36274,66,14,10,45,0,0,30.27246376811594,0
u2753807133,3823,4960,15472,68,12,13,158,0,0,0.770766129032258,0
u134133479,788,351,2982,4,9,8,27,0,0,2.245014245014245,0
u18974167,547,101,1580,38,14,7,20,0,0,5.415841584158416,0
u35519138,206,187,5301,3,9,10,81,0,0,1.1016042780748663,0
u212557472,203,236,3710,20,16,9,40,0,0,0.8601694915254238,0
u796362384084439040,11525,10483,10638,15,26,10,115,0,0,1.099399026996089,0
u353855217,190,452,7745,3,10,7,115,0,0,0.42035398230088494,0
u278762056,771,405,8625,7,20,14,103,0,0,1.9037037037037037,0
u242472411,143,1170,2179,0,14,14,46,0,0,0.12222222222222222,0
u227777313,2044,5001,62651,35,19,7,156,0,0,0.40871825634873027,0
u80904951,693,1708,5958,52,14,10,156,0,0,0.4057377049180328,0
u1929484369,1740,2589,870,24,12,13,32,0,0,0.6720741599073001,0
u99626000,30783,14214,77424,757,10,9,155,0,0,2.1656817222456732,0
u997960749573124096,1823,1815,687,0,19,11,119,0,0,1.0044077134986227,0
u17539094,104,202,3724,5,7,15,101,0,0,0.5148514851485149,0
u97127450,150,293,940,5,14,14,50,0,0,0.5119453924914675,0
u4854812272,463,398,3139,18,12,9,73,0,0,1.1633165829145728,0
u803667323097858050,93,659,2371,1,10,8,83,0,0,0.1411229135053111,0
u51751149,43,318,102,0,11,11,0,0,0,0.13522012578616352,0
u3328415877,93,64,809,9,10,10,36,0,0,1.453125,0
u1413143604,206,1011,7824,10,11,11,146,0,0,0.20375865479723046,0
u724889846,710,219,1477,14,10,9,53,0,0,3.2420091324200913,0
u1059570735990140928,78,324,46,1,19,14,139,0,0,0.24074074074074073,0
u2885915475,35,83,114,1,28,6,103,0,0,0.42168674698795183,0
u477274544,426,356,22102,21,5,8,102,0,0,1.196629213483146,0
