user_id,followers,following,account_age_days,total_posts,total_retweets,is_bot
user_legit_05397,19671,950,1973,114,6,False
user_bot_00456,5,2257,19,10,248,True
user_legit_02131,48806,1589,1588,271,77,False
user_legit_01797,9296,874,3288,156,21,False
user_legit_03090,17174,235,2052,407,166,False
user_legit_04184,2794,199,1186,66,28,False
user_legit_04564,44850,541,3492,460,243,False
user_legit_05030,15863,315,1664,53,17,False
user_legit_08048,36630,172,3559,460,272,False
user_legit_00122,32724,419,801,349,206,False
user_legit_00179,25057,320,525,214,36,False
user_legit_09250,31717,1721,1813,158,30,False
user_legit_08095,13261,1204,1105,170,94,False
user_legit_06429,7330,329,581,313,72,False
user_bot_00237,5,895,27,10,158,True
user_legit_04992,49573,293,2030,472,239,False
user_legit_01157,42515,881,2629,220,103,False
user_legit_09003,22756,692,2604,423,111,False
user_legit_01532,46645,1245,406,398,105,False
user_legit_08992,49818,960,2228,96,6,False
user_legit_07859,45497,1390,3538,423,185,False
user_legit_09110,7723,1567,692,7,1,False
user_legit_01535,1573,393,1085,432,127,False
user_legit_09259,13258,352,1080,250,44,False
user_legit_05517,33710,1246,1159,319,132,False
user_legit_02605,37779,1699,2182,300,147,False
user_legit_06127,44141,508,3433,454,147,False
user_legit_09141,15179,1483,2633,138,30,False
user_legit_07458,5044,1616,363,255,53,False
user_legit_02177,24035,951,532,449,222,False
user_legit_07990,12123,1465,2328,471,121,False
user_legit_02351,37515,346,2108,197,73,False
user_legit_09177,32191,1161,1829,27,11,False
user_legit_03502,15529,144,353,456,44,False
user_legit_02134,22024,843,2644,145,67,False
user_legit_01480,7582,1006,3637,328,90,False
user_legit_02793,26749,1548,1113,250,148,False
user_legit_04843,9907,1095,2559,455,245,False
user_bot_00280,0,2740,20,1,38,True
user_bot_00434,3,2293,1,3,41,True
user_legit_04762,4900,869,2956,25,9,False
user_legit_07191,49883,1026,1969,182,98,False
user_legit_06041,19668,113,1480,6,1,False
user_bot_00136,4,3523,4,14,374,True
user_legit_03445,35598,1983,307,350,60,False
user_legit_08149,1463,1760,1987,177,70,False
user_legit_07765,35647,20,831,91,38,False
user_legit_03620,49804,266,3548,350,128,False
user_legit_01952,3597,1542,1808,345,198,False
user_legit_00555,25231,650,2410,442,78,False
user_legit_04264,29978,969,793,457,75,False
user_legit_01163,26575,1487,846,283,131,False
user_legit_01584,31789,39,2007,58,25,False
user_legit_06151,45341,421,1484,273,33,False
user_bot_00220,3,2171,17,11,404,True
user_legit_05837,1733,1268,2338,366,185,False
user_legit_05261,4130,719,1897,108,55,False
user_legit_05239,45108,1851,1270,322,61,False
user_legit_07913,49454,265,517,417,71,False
user_legit_09162,33138,877,964,323,179,False
user_legit_01598,42263,277,3173,477,228,False
user_legit_07182,3039,434,1664,26,11,False
user_legit_00300,18190,1426,203,132,58,False
user_bot_00160,5,3441,3,4,43,True
user_legit_06947,20481,1842,3086,152,55,False
user_legit_03794,44590,606,1030,7,1,False
user_legit_04572,24746,367,96,420,197,False
user_legit_04335,21304,1310,3248,340,84,False
user_legit_02858,36226,1986,2986,417,116,False
user_legit_05694,29373,1046,1650,146,59,False
user_legit_03142,22573,485,1490,261,147,False
user_legit_01359,18275,1205,2422,207,103,False
user_legit_04533,37578,769,2166,292,136,False
user_bot_00249,3,550,12,5,239,True
user_legit_05687,12275,1624,3215,49,8,False
user_legit_00486,16718,984,3614,120,50,False
user_legit_07836,19361,594,3314,249,62,False
user_bot_00054,5,803,3,5,219,True
user_legit_05900,46503,1919,1592,24,4,False
user_legit_08116,5937,532,2213,489,92,False
user_legit_07362,77,427,608,171,38,False
user_legit_01152,21548,1844,934,403,211,False
user_legit_05382,19438,1470,1077,37,13,False
user_bot_00241,5,4250,7,12,413,True
user_legit_05424,15042,1483,255,355,74,False
user_legit_08807,13663,1944,1872,116,34,False
user_legit_05186,43154,486,974,235,134,False
user_legit_08409,37311,954,476,453,249,False
user_legit_06189,23280,223,2318,1,0,False
user_bot_00202,3,4017,11,11,264,True
user_legit_08269,25469,1004,2751,301,28,False
user_legit_05314,20461,1499,175,496,202,False
user_bot_00403,4,2414,30,15,344,True
user_legit_00665,34742,839,2599,235,51,False
user_legit_03353,36421,237,1569,411,220,False
user_legit_08851,18969,1995,1890,12,6,False
user_legit_08061,25548,1195,2873,51,23,False
user_legit_00642,42710,831,3420,294,53,False
user_legit_09242,32389,1957,541,206,40,False
user_legit_00176,35855,1638,3257,498,215,False
user_legit_06431,37397,1630,965,273,48,False
user_bot_00410,2,2370,3,7,124,True
user_legit_03438,46742,1568,3006,37,2,False
user_legit_00786,1628,1492,2453,217,58,False
user_legit_06391,19408,509,2950,205,86,False
user_legit_09065,32702,958,894,89,47,False
user_bot_00427,3,4143,12,3,120,True
user_legit_03202,38472,1248,2014,471,64,False
user_legit_04803,39615,1472,1562,392,131,False
user_legit_07835,27247,1380,1467,358,33,False
user_legit_07940,31457,926,2477,489,66,False
user_legit_00091,40240,371,1025,441,155,False
user_legit_05762,9744,1144,112,104,6,False
user_legit_09027,6109,1701,3488,150,15,False
user_bot_00004,5,1670,1,6,101,True
user_legit_08237,15906,813,62,18,1,False
user_legit_01971,46034,1905,2329,456,127,False
user_legit_02905,43208,1121,1346,152,46,False
user_legit_00530,29931,137,242,66,12,False
user_legit_03635,23633,1008,80,415,74,False
user_legit_00996,26323,1104,620,213,72,False
user_legit_05852,12774,546,3276,263,28,False
user_legit_04226,22475,184,3052,132,25,False
user_legit_05616,39865,1240,3406,333,127,False
user_legit_02312,25506,1121,3160,284,149,False
user_legit_02154,35235,1459,1455,412,140,False
user_legit_05317,5306,1182,464,226,19,False
user_legit_01427,45128,1482,2075,488,254,False
user_legit_08630,22228,745,2906,404,90,False
user_legit_06032,38469,1675,3527,53,22,False
user_legit_04415,22138,1104,319,446,64,False
user_legit_08818,37816,426,2780,118,31,False
user_legit_03085,18046,1816,2703,470,143,False
user_legit_07798,27290,36,3307,155,18,False
user_legit_09153,41070,1045,1010,294,22,False
user_legit_08209,45371,1098,752,160,48,False
user_bot_00073,1,766,27,15,422,True
user_bot_00034,3,4547,19,16,743,True
user_legit_00495,20634,947,3267,122,39,False
user_legit_03749,45306,34,256,308,51,False
user_legit_02321,1751,1922,507,473,135,False
user_legit_04267,46427,1605,542,43,14,False
user_legit_03405,17609,986,2448,284,132,False
user_legit_00151,14076,810,2039,318,158,False
user_legit_07369,9231,1528,2187,114,15,False
user_legit_00694,4514,1802,1778,439,207,False
user_legit_04417,7823,735,1704,442,153,False
user_legit_05697,38377,814,3366,430,248,False
user_legit_01738,172,1959,239,154,73,False
user_legit_03001,33595,1668,2936,26,6,False
user_legit_00167,8356,1482,3015,17,5,False
user_legit_06111,24781,1375,1511,455,103,False
user_legit_04622,41330,1736,3135,7,1,False
user_legit_02865,1768,1624,2654,15,1,False
user_legit_08544,6382,1220,1179,73,5,False
user_legit_04702,27206,1617,1212,372,136,False
user_legit_02883,2465,280,3393,81,40,False
user_legit_03031,13636,1678,2097,145,36,False
user_legit_08183,38242,283,2410,372,203,False
user_legit_08980,49890,23,411,350,47,False
user_legit_08528,46441,441,1092,287,17,False
user_legit_05681,39349,748,1652,47,23,False
user_legit_07209,46778,1055,1345,374,178,False
user_legit_05991,23649,1169,3357,159,71,False
user_legit_02276,10506,1485,3083,289,28,False
user_legit_07132,39289,726,46,3,1,False
user_legit_05705,40754,1030,1701,430,31,False
user_legit_07998,6608,1587,3218,36,3,False
user_legit_05292,16973,916,408,192,32,False
user_legit_04304,33441,1436,3465,459,62,False
user_legit_07445,42553,838,2401,132,23,False
user_legit_00428,1264,430,2484,24,6,False
user_legit_07068,31389,1162,2393,340,62,False
user_legit_06364,40758,1567,3562,430,130,False
user_legit_04215,49640,662,1453,171,86,False
user_legit_00426,43217,1146,1606,200,98,False
user_legit_02223,21145,71,733,239,137,False
user_legit_00100,41638,1137,3495,250,19,False
user_legit_09244,37662,206,987,351,92,False
user_legit_03307,6760,1054,2748,474,276,False
user_legit_02762,18228,672,891,286,53,False
user_legit_05857,18265,1823,3641,431,111,False
user_legit_04738,17498,594,3156,66,5,False
user_legit_07092,21094,1727,1666,110,58,False
user_bot_00132,5,2423,11,17,619,True
user_legit_03286,6559,403,357,304,140,False
user_legit_07712,18965,1932,1258,156,52,False
user_legit_07868,30320,903,2163,23,6,False
user_legit_06067,11512,453,1736,3,0,False
user_legit_09235,27470,1635,114,341,65,False
user_legit_03577,42821,1016,1601,259,129,False
user_legit_01465,5588,707,1241,464,203,False
user_legit_07675,2006,881,3167,442,95,False
user_legit_02234,29433,942,684,350,107,False
user_legit_01744,10525,1094,2018,109,13,False
user_bot_00254,1,1619,15,1,22,True
user_legit_06094,15737,1777,815,165,76,False
user_legit_08781,10058,876,3356,90,41,False
user_legit_09401,48875,1884,1980,445,86,False
user_legit_08371,40343,1917,640,305,22,False
user_legit_05027,4846,54,248,20,7,False
user_legit_09234,23813,821,1986,320,163,False
user_legit_03944,6530,789,2954,323,137,False
user_legit_06862,8983,1923,1470,176,68,False
user_legit_05350,11335,984,3349,489,239,False
user_legit_09422,23128,696,2228,25,3,False
user_legit_02121,47646,1032,1247,299,59,False
user_legit_04972,41820,1910,1085,473,180,False
user_legit_08576,28943,1752,932,354,93,False
user_legit_03784,49233,1192,2784,478,113,False
user_legit_06872,49510,1940,1285,230,44,False
user_legit_00916,27155,318,273,209,14,False
user_legit_09394,8422,1362,877,291,131,False
user_legit_07252,38783,450,3126,51,9,False
user_legit_08012,3301,413,560,278,79,False
user_legit_05821,35222,851,2503,398,75,False
user_legit_04403,46853,1934,2858,364,206,False
user_legit_04863,35920,878,2187,305,120,False
user_legit_08515,23263,1100,1571,158,19,False
user_legit_05422,3689,354,1676,374,99,False
user_legit_07733,28194,1146,1490,139,62,False
user_legit_01203,38074,1508,2821,372,195,False
user_legit_03768,40388,455,1210,317,95,False
user_legit_05357,37284,1202,1233,73,26,False
user_legit_03852,5249,688,1083,51,14,False
user_legit_01926,17992,1927,2006,18,5,False
user_legit_03114,18254,899,323,37,15,False
user_legit_02641,24825,1837,3495,126,25,False
user_legit_07639,42048,1590,178,132,38,False
user_legit_07360,3094,360,2377,97,24,False
user_legit_08182,37286,797,2166,17,7,False
user_legit_07610,2529,1607,2411,15,2,False
user_legit_02728,29064,1121,1484,460,195,False
user_bot_00097,4,2535,25,18,864,True
user_legit_04985,2556,1410,3132,443,103,False
user_legit_06846,5495,376,718,481,104,False
user_legit_07698,3671,131,3358,35,7,False
user_legit_04012,34476,729,1121,343,172,False
user_legit_02626,48944,1849,169,220,61,False
user_legit_07238,14227,629,3279,252,57,False
user_legit_08255,23968,1383,1137,228,104,False
user_bot_00065,1,3498,24,7,338,True
user_legit_00805,39066,953,2609,218,95,False
user_legit_04634,5068,1049,807,23,4,False
user_legit_05247,46591,1647,3459,480,238,False
user_legit_05566,11034,1391,2085,109,41,False
user_legit_05739,1820,1690,880,390,82,False
user_legit_05143,27883,83,601,498,90,False
user_legit_08265,21377,1272,3443,156,42,False
user_legit_04459,32689,1413,685,182,99,False
user_legit_01242,48163,985,1921,289,30,False
user_legit_06945,27621,662,3030,350,69,False
user_legit_05740,37508,1101,972,338,116,False
user_legit_05325,19710,199,651,221,98,False
user_legit_00547,29561,1262,2001,400,133,False
user_legit_03022,19347,904,2105,140,77,False
user_legit_05761,8101,1022,2865,468,267,False
user_legit_04031,26098,1289,1308,140,69,False
user_legit_00026,20126,1659,94,362,36,False
user_legit_04952,39140,1470,679,324,85,False
user_legit_05152,13087,341,2178,289,168,False
user_legit_02508,20372,1024,3074,423,197,False
user_legit_01433,28112,1594,2540,386,208,False
user_legit_02582,14567,1597,1039,236,141,False
user_legit_01302,34993,524,2870,490,158,False
user_legit_05812,14971,411,1979,159,90,False
user_legit_07349,39535,691,497,481,37,False
user_legit_05281,35833,529,1421,78,17,False
user_legit_06114,9897,1385,1187,211,37,False
user_legit_01221,27659,1292,1381,119,56,False
user_legit_07435,40092,1011,2131,275,65,False
user_legit_02548,23513,265,2664,166,44,False
user_legit_00750,48065,1170,1315,59,3,False
user_legit_00437,46378,72,3093,151,58,False
user_legit_04371,8507,1416,3076,354,113,False
user_legit_04448,27557,595,1539,401,157,False
user_legit_02847,19323,861,1365,268,32,False
user_legit_01173,8883,1393,2553,296,82,False
user_legit_07495,43820,1829,858,297,141,False
user_legit_02699,5928,287,1863,333,93,False
user_bot_00388,2,1478,6,1,40,True
user_bot_00006,3,3787,8,7,187,True
user_legit_06395,4714,833,2750,144,50,False
user_legit_02481,43015,225,3436,354,168,False
user_legit_05456,7993,717,1341,27,13,False
user_legit_08444,37351,1928,748,142,14,False
user_legit_02706,35308,547,926,499,215,False
user_legit_04661,29026,1620,488,389,179,False
user_legit_00326,11830,1820,1504,469,258,False
user_legit_01039,41360,985,2654,160,37,False
user_legit_02637,37175,584,989,182,83,False
user_legit_05022,34133,984,935,206,68,False
user_legit_02499,46484,1639,607,79,26,False
user_legit_01004,6422,784,2073,325,123,False
user_legit_02861,46534,83,963,325,171,False
user_legit_03233,225,870,630,240,93,False
user_legit_01870,2167,1665,1937,283,66,False
user_legit_04245,13974,881,1823,445,247,False
user_legit_06927,14417,1218,2810,255,30,False
user_legit_08385,27622,147,430,50,6,False
user_legit_00534,28875,1571,3507,190,107,False
user_bot_00327,1,1072,16,4,176,True
user_legit_07148,14103,977,851,68,30,False
user_legit_07365,21291,1765,623,42,10,False
user_legit_00585,46242,639,157,300,113,False
user_bot_00414,3,2126,18,13,512,True
user_legit_03035,47802,1604,1490,427,136,False
user_legit_04428,38545,1336,2675,307,90,False
user_legit_04089,49050,1267,1344,215,38,False
user_legit_01703,9985,143,1811,195,75,False
user_legit_04295,49713,37,1295,291,136,False
user_legit_05719,22900,1794,3629,292,58,False
user_legit_00491,43388,454,2899,321,157,False
user_legit_06899,41083,413,3083,239,74,False
user_legit_04353,20676,528,1103,163,9,False
user_legit_02836,48269,1939,2876,151,54,False
user_legit_02266,34172,1427,902,8,3,False
user_legit_07718,21725,1737,1490,320,172,False
user_bot_00023,0,3149,4,15,342,True
user_legit_08022,49783,37,2829,323,176,False
user_legit_04707,27418,133,3260,57,8,False
user_bot_00343,2,2187,3,8,375,True
user_legit_02900,25377,112,166,198,23,False
user_bot_00118,2,1774,24,14,614,True
user_legit_02944,41109,558,2830,67,10,False
user_legit_01916,14118,1555,3339,254,130,False
user_legit_03185,47465,1762,2484,214,17,False
user_legit_08626,39177,369,1339,122,17,False
user_legit_09434,21056,1662,437,404,43,False
user_legit_07255,33625,1674,2340,463,80,False
user_legit_04246,13655,256,3436,486,232,False
user_legit_08615,17219,1989,1145,114,11,False
user_legit_05146,23786,1935,3047,180,40,False
user_legit_08565,30779,802,2641,43,17,False
user_legit_02518,7170,200,1210,264,54,False
user_legit_00397,9829,1314,584,311,30,False
user_legit_01317,29520,460,1180,210,79,False
user_legit_04560,24423,1623,2802,402,84,False
user_legit_00121,33423,1039,2473,18,2,False
user_legit_02449,8606,1938,3601,262,87,False
user_legit_08855,6913,995,1204,79,25,False
user_legit_08108,32739,793,3068,180,93,False
user_legit_01566,48413,1676,2585,498,186,False
user_legit_01984,31869,1730,1062,8,2,False
user_legit_04333,44688,705,2571,240,81,False
user_legit_07910,2334,286,2981,457,167,False
user_legit_09286,21705,259,169,176,73,False
user_legit_03918,3030,864,2464,214,22,False
user_legit_02173,38235,1749,2233,310,166,False
user_legit_03283,4898,1255,1088,315,125,False
user_legit_08495,1049,933,1630,320,81,False
user_legit_08584,9771,1417,2482,362,214,False
user_legit_02333,41157,1597,1097,215,122,False
user_legit_00573,2472,1792,806,180,67,False
user_legit_03660,27873,710,3369,452,200,False
user_legit_09075,43285,1125,1133,3,0,False
user_legit_00981,35103,286,1086,308,103,False
user_legit_09370,16500,392,2006,149,65,False
user_legit_01407,43716,357,1799,162,71,False
user_legit_00535,7689,978,2390,22,11,False
user_legit_04315,13803,1618,2401,194,60,False
user_legit_04598,47778,975,1773,175,90,False
user_legit_08622,43974,1110,2582,362,157,False
user_legit_08758,11324,427,355,285,105,False
user_legit_01434,15979,932,1906,75,19,False
user_legit_06994,37405,1581,877,277,92,False
user_legit_02579,28401,857,664,466,45,False
user_legit_09403,22223,508,3344,198,54,False
user_legit_03269,49149,354,2857,339,92,False
user_bot_00053,0,2569,27,8,272,True
user_legit_03838,47984,1774,1405,456,24,False
user_legit_01867,38003,1172,1819,300,17,False
user_legit_01454,28611,202,2229,370,50,False
user_legit_01786,9917,114,1540,111,21,False
user_bot_00412,3,2343,5,12,239,True
user_legit_07095,49882,562,2241,183,69,False
user_legit_02521,2218,1522,700,43,24,False
user_legit_04439,15742,1139,3589,138,50,False
user_legit_01820,15641,1486,2761,399,131,False
user_legit_05615,36554,649,3049,462,144,False
user_legit_02929,32663,502,1971,302,128,False
user_legit_00051,9739,159,2106,358,49,False
user_legit_04726,4921,134,3283,304,115,False
user_legit_05716,9998,800,3359,432,216,False
